id,order,expected_json
307,"Lemme get double you know, trenta lattes.","{""items"": [{""name"": ""Latte"", ""size"": ""Trenta"", ""quantity"": 2, ""modifiers"": []}], ""total_price"": 12.0}"
308,May I get three venti actually strawberry smoothies include COCONUT MILK.,"{""items"": [{""name"": ""Strawberry Smoothie"", ""size"": ""Venti"", ""quantity"": 3, ""modifiers"": [""Coconut Milk""]}], ""total_price"": 23.1}"
309,"Let's do three short caramel macchiatos and caramel syrup... scratch that one caramel syrup - extra hot include caramel drizzle, paired with couple of short drip coffees and extra hot include Oat Milk with soy milk wait actually nevermind soy milk... Light Ice.","{""items"": [{""name"": ""Caramel Macchiato"", ""size"": ""Short"", ""quantity"": 3, ""modifiers"": [""Extra Hot"", ""Caramel Drizzle""]}, {""name"": ""Drip Coffee"", ""size"": ""Short"", ""quantity"": 2, ""modifiers"": [""Extra Hot"", ""Oat Milk"", ""Light Ice""]}], ""total_price"": 21.35}"
310,"Could I have a GRANDE STRAWBERRY SMOOTHIE and sugar free vanilla. Oh, and add five venti actually drip coffee.","{""items"": [{""name"": ""Strawberry Smoothie"", ""size"": ""Grande"", ""quantity"": 1, ""modifiers"": [""Sugar Free Vanilla""]}, {""name"": ""Drip Coffee"", ""size"": ""Venti"", ""quantity"": 5, ""modifiers"": []}], ""total_price"": 24.5}"
311,Grab me couple of tall frappe (mocha)s.,"{""items"": [{""name"": ""Frappe (Mocha)"", ""size"": ""Tall"", ""quantity"": 2, ""modifiers"": []}], ""total_price"": 11.5}"
312,Could I have double Butter Croissant.,"{""items"": [{""name"": ""Butter Croissant"", ""size"": null, ""quantity"": 2, ""modifiers"": []}], ""total_price"": 7.0}"
313,"I'm craving a few you know, short Mocha, and also a few Short earl grey tea.","{""items"": [{""name"": ""Mocha"", ""size"": ""Short"", ""quantity"": 3, ""modifiers"": []}, {""name"": ""Earl Grey Tea"", ""size"": ""Short"", ""quantity"": 3, ""modifiers"": []}], ""total_price"": 21.0}"
314,"I'm feeling like two short cappuccino and classic syrup, remove that classic literally syrup wait Caramel Syrup and light ice. Also single Venti mocha add almond milk add caramel actually syrup.","{""items"": [{""name"": ""Cappuccino"", ""size"": ""Short"", ""quantity"": 2, ""modifiers"": [""Caramel Syrup"", ""Light Ice""]}, {""name"": ""Mocha"", ""size"": ""Venti"", ""quantity"": 1, ""modifiers"": [""Almond Milk"", ""Caramel Syrup""]}], ""total_price"": 16.1}"
315,"I'm feeling like couple of trenta drip coffee and caramel drizzle. Oh, and add couple literally of blueberry muffins and one trenta FRAPPE (COFFEE).","{""items"": [{""name"": ""Drip Coffee"", ""size"": ""Trenta"", ""quantity"": 2, ""modifiers"": [""Caramel Drizzle""]}, {""name"": ""Blueberry Muffin"", ""size"": null, ""quantity"": 2, ""modifiers"": []}, {""name"": ""Frappe (Coffee)"", ""size"": ""Trenta"", ""quantity"": 1, ""modifiers"": []}], ""total_price"": 23.5}"
316,"I'm feeling like a um tall Flat White, paired with couple of grande Chai Latte.","{""items"": [{""name"": ""Flat White"", ""size"": ""Tall"", ""quantity"": 1, ""modifiers"": []}, {""name"": ""Chai Latte"", ""size"": ""Grande"", ""quantity"": 2, ""modifiers"": []}], ""total_price"": 15.25}"
317,"Start me off with four Short COLD BREW include peppermint syrup, plus three venti um americano.","{""items"": [{""name"": ""Cold Brew"", ""size"": ""Short"", ""quantity"": 4, ""modifiers"": [""Peppermint Syrup""]}, {""name"": ""Americano"", ""size"": ""Venti"", ""quantity"": 3, ""modifiers"": []}], ""total_price"": 30.5}"
318,"May I get triple you know, short flat whites, plus one grande frappe uh (mocha). Then give me couple of actually butter croissant.","{""items"": [{""name"": ""Flat White"", ""size"": ""Short"", ""quantity"": 3, ""modifiers"": []}, {""name"": ""Frappe (Mocha)"", ""size"": ""Grande"", ""quantity"": 1, ""modifiers"": []}, {""name"": ""Butter Croissant"", ""size"": null, ""quantity"": 2, ""modifiers"": []}], ""total_price"": 26.0}"
319,"I'm craving single short Iced Coffee - wait, change that to three, paired with double VENTI green literally tea.","{""items"": [{""name"": ""Iced Coffee"", ""size"": ""Short"", ""quantity"": 3, ""modifiers"": []}, {""name"": ""Green Tea"", ""size"": ""Venti"", ""quantity"": 2, ""modifiers"": []}], ""total_price"": 15.5}"
320,Can I get four trenta cappuccino wait actually make that double plus five bacon gouda sandwich.,"{""items"": [{""name"": ""Cappuccino"", ""size"": ""Trenta"", ""quantity"": 2, ""modifiers"": []}, {""name"": ""Bacon Gouda Sandwich"", ""size"": null, ""quantity"": 5, ""modifiers"": []}], ""total_price"": 39.5}"
321,"Lemme get pair of grande frappe (coffee), actually nevermind, paired with a trenta flat white and caramel syrup add Soy Milk with extra hot and a actually venti Chai Latte, remove that. Oh, and add couple of short Chai Lattes plus breve but hold the ice include almond milk.","{""items"": [{""name"": ""Flat White"", ""size"": ""Trenta"", ""quantity"": 1, ""modifiers"": [""Caramel Syrup"", ""Soy Milk"", ""Extra Hot""]}, {""name"": ""Chai Latte"", ""size"": ""Short"", ""quantity"": 2, ""modifiers"": [""Breve"", ""No Ice"", ""Almond Milk""]}], ""total_price"": 18.65}"
322,"I'll have four bacon gouda sandwichs, actually nevermind, and also triple trenta Earl Grey Teas.","{""items"": [{""name"": ""Earl Grey Tea"", ""size"": ""Trenta"", ""quantity"": 3, ""modifiers"": []}], ""total_price"": 13.5}"
323,"Lemme get triple short FRAPPE (COFFEE), hold uh the No Ice. bump that to single, plus pair of Trenta caramel macchiatos and couple of Trenta iced coffees. Also triple trenta americanos... wait cancel that.","{""items"": [{""name"": ""Frappe (Coffee)"", ""size"": ""Short"", ""quantity"": 1, ""modifiers"": [""No Ice""]}, {""name"": ""Caramel Macchiato"", ""size"": ""Trenta"", ""quantity"": 2, ""modifiers"": []}, {""name"": ""Iced Coffee"", ""size"": ""Trenta"", ""quantity"": 2, ""modifiers"": []}], ""total_price"": 27.5}"
324,I'm craving one grande cold brew. Then give me an avocado um toast.,"{""items"": [{""name"": ""Cold Brew"", ""size"": ""Grande"", ""quantity"": 1, ""modifiers"": []}, {""name"": ""Avocado Toast"", ""size"": null, ""quantity"": 1, ""modifiers"": []}], ""total_price"": 11.75}"
325,"I'll take five Trenta earl grey teas add skim milk literally include Soy Milk, wait, change that to a few, and also pair of tall chai latte. Then give me five butter croissants - no, make it three.","{""items"": [{""name"": ""Earl Grey Tea"", ""size"": ""Trenta"", ""quantity"": 3, ""modifiers"": [""Skim Milk"", ""Soy Milk""]}, {""name"": ""Chai Latte"", ""size"": ""Tall"", ""quantity"": 2, ""modifiers"": []}, {""name"": ""Butter Croissant"", ""size"": null, ""quantity"": 3, ""modifiers"": []}], ""total_price"": 35.3}"
326,"Gimme a few venti STRAWBERRY SMOOTHIE, and also two trenta green teas, extra hot, remove that extra hot, uh ensure no whip.","{""items"": [{""name"": ""Strawberry Smoothie"", ""size"": ""Venti"", ""quantity"": 3, ""modifiers"": []}, {""name"": ""Green Tea"", ""size"": ""Trenta"", ""quantity"": 2, ""modifiers"": [""No Whip""]}], ""total_price"": 30.0}"
327,Could you get me two venti cappuccino and extra hot.,"{""items"": [{""name"": ""Cappuccino"", ""size"": ""Venti"", ""quantity"": 2, ""modifiers"": [""Extra Hot""]}], ""total_price"": 11.0}"
328,Gimme a GRANDE CHAI LATTE.,"{""items"": [{""name"": ""Chai Latte"", ""size"": ""Grande"", ""quantity"": 1, ""modifiers"": []}], ""total_price"": 5.25}"
329,Start me off with a SHORT Chai Latte make sure there's hold the ICE.,"{""items"": [{""name"": ""Chai Latte"", ""size"": ""Short"", ""quantity"": 1, ""modifiers"": [""No Ice""]}], ""total_price"": 4.25}"
330,"Start me off with triple grande strawberry smoothies include skim milk, paired with five Tall actually cold brews, plus a few grande CHAI LATTE plus a few tall you know, americano add cold foam and whip cream.","{""items"": [{""name"": ""Strawberry Smoothie"", ""size"": ""Grande"", ""quantity"": 3, ""modifiers"": [""Skim Milk""]}, {""name"": ""Cold Brew"", ""size"": ""Tall"", ""quantity"": 5, ""modifiers"": []}, {""name"": ""Chai Latte"", ""size"": ""Grande"", ""quantity"": 3, ""modifiers"": []}, {""name"": ""Americano"", ""size"": ""Tall"", ""quantity"": 3, ""modifiers"": [""Cold Foam"", ""Whip Cream""]}], ""total_price"": 72.25}"
331,"Could I have double Venti iced coffee and a tall green tea - wait, change that to like two, plus four VENTI frappe (coffee)s with um almond milk and caramel syrup plus couple of tall Lattes, No Whip and skim like milk.","{""items"": [{""name"": ""Iced Coffee"", ""size"": ""Venti"", ""quantity"": 2, ""modifiers"": []}, {""name"": ""Green Tea"", ""size"": ""Tall"", ""quantity"": 2, ""modifiers"": []}, {""name"": ""Frappe (Coffee)"", ""size"": ""Venti"", ""quantity"": 4, ""modifiers"": [""Almond Milk"", ""Caramel Syrup""]}, {""name"": ""Latte"", ""size"": ""Tall"", ""quantity"": 2, ""modifiers"": [""No Whip"", ""Skim Milk""]}], ""total_price"": 53.4}"
332,"Hook me up with one tall flat white and caramel drizzle add LIGHT ICE, wait cancel that LIGHT ICE, literally cold foam plus five short cold brews with soy literally milk plus breve.","{""items"": [{""name"": ""Flat White"", ""size"": ""Tall"", ""quantity"": 1, ""modifiers"": [""Caramel Drizzle"", ""Cold Foam""]}, {""name"": ""Cold Brew"", ""size"": ""Short"", ""quantity"": 5, ""modifiers"": [""Soy Milk"", ""Breve""]}], ""total_price"": 32.25}"
333,"I'm feeling like a you know, blueberry muffin.","{""items"": [{""name"": ""Blueberry Muffin"", ""size"": null, ""quantity"": 1, ""modifiers"": []}], ""total_price"": 3.75}"
334,"Could you get me one grande americano, plus one TALL cold brew add actually breve add oat milk.","{""items"": [{""name"": ""Americano"", ""size"": ""Grande"", ""quantity"": 1, ""modifiers"": []}, {""name"": ""Cold Brew"", ""size"": ""Tall"", ""quantity"": 1, ""modifiers"": [""Breve"", ""Oat Milk""]}], ""total_price"": 9.85}"
335,I'm craving a short literally frappe (coffee).,"{""items"": [{""name"": ""Frappe (Coffee)"", ""size"": ""Short"", ""quantity"": 1, ""modifiers"": []}], ""total_price"": 5.0}"
336,"I'm craving two avocado um toast, coupled with a few grande espresso and skim milk - remove that skim milk wait almond milk. Then give me a short green tea add literally light ice. remove that light ice, cold foam, coupled with a few SHORT flat white.","{""items"": [{""name"": ""Avocado Toast"", ""size"": null, ""quantity"": 2, ""modifiers"": []}, {""name"": ""Espresso"", ""size"": ""Grande"", ""quantity"": 3, ""modifiers"": [""Almond Milk""]}, {""name"": ""Green Tea"", ""size"": ""Short"", ""quantity"": 1, ""modifiers"": [""Cold Foam""]}, {""name"": ""Flat White"", ""size"": ""Short"", ""quantity"": 3, ""modifiers"": []}], ""total_price"": 42.8}"
337,"Gimme couple of avocado toasts, bump like that to triple.","{""items"": [{""name"": ""Avocado Toast"", ""size"": null, ""quantity"": 3, ""modifiers"": []}], ""total_price"": 21.0}"
338,"Grab me pair of tall Espressos plus Extra Hot. actually nevermind plus a few tall lattes make sure there's hold the ice include caramel literally drizzle. Next, I need pair of trenta green tea and Sugar Free Vanilla... remove that Sugar Free Vanilla... cold foam add vanilla like syrup - remove that vanilla syrup - almond milk and a tall MOCHA add breve, Classic Syrup - wait cancel that Classic Syrup. hold the whip.","{""items"": [{""name"": ""Latte"", ""size"": ""Tall"", ""quantity"": 3, ""modifiers"": [""No Ice"", ""Caramel Drizzle""]}, {""name"": ""Green Tea"", ""size"": ""Trenta"", ""quantity"": 2, ""modifiers"": [""Cold Foam"", ""Almond Milk""]}, {""name"": ""Mocha"", ""size"": ""Tall"", ""quantity"": 1, ""modifiers"": [""Breve"", ""No Whip""]}], ""total_price"": 33.5}"
339,"Let me get a few butter uh croissants, plus pair um of Butter Croissants, coupled with two tall chai lattes.","{""items"": [{""name"": ""Butter Croissant"", ""size"": null, ""quantity"": 5, ""modifiers"": []}, {""name"": ""Chai Latte"", ""size"": ""Tall"", ""quantity"": 2, ""modifiers"": []}], ""total_price"": 27.0}"
340,"I'm craving a GRANDE earl grey tea. Also a BUTTER CROISSANT, coupled with a few venti like cold brew with peppermint syrup plus coconut milk.","{""items"": [{""name"": ""Earl Grey Tea"", ""size"": ""Grande"", ""quantity"": 1, ""modifiers"": []}, {""name"": ""Butter Croissant"", ""size"": null, ""quantity"": 1, ""modifiers"": []}, {""name"": ""Cold Brew"", ""size"": ""Venti"", ""quantity"": 3, ""modifiers"": [""Peppermint Syrup"", ""Coconut Milk""]}], ""total_price"": 26.35}"
341,Could you get me pair of trenta cappuccinos include whip cream.,"{""items"": [{""name"": ""Cappuccino"", ""size"": ""Trenta"", ""quantity"": 2, ""modifiers"": [""Whip Cream""]}], ""total_price"": 13.0}"
342,"Let me get a few butter croissants, coupled with double grande cappuccino.","{""items"": [{""name"": ""Butter Croissant"", ""size"": null, ""quantity"": 3, ""modifiers"": []}, {""name"": ""Cappuccino"", ""size"": ""Grande"", ""quantity"": 2, ""modifiers"": []}], ""total_price"": 20.5}"
343,"I'd like to order a Trenta Espresso, and also four BACON GOUDA SANDWICHs wait bump that to double.","{""items"": [{""name"": ""Espresso"", ""size"": ""Trenta"", ""quantity"": 1, ""modifiers"": []}, {""name"": ""Bacon Gouda Sandwich"", ""size"": null, ""quantity"": 2, ""modifiers"": []}], ""total_price"": 15.5}"
344,I'll have four blueberry muffins and single Short matcha latte.,"{""items"": [{""name"": ""Blueberry Muffin"", ""size"": null, ""quantity"": 4, ""modifiers"": []}, {""name"": ""Matcha Latte"", ""size"": ""Short"", ""quantity"": 1, ""modifiers"": []}], ""total_price"": 19.75}"
345,"I'll take one BAGEL. Then give me a bagel, bump that to a few.","{""items"": [{""name"": ""Bagel"", ""size"": null, ""quantity"": 4, ""modifiers"": []}], ""total_price"": 10.0}"
346,Hit me with five venti hot chocolates add cold foam and make sure NO ICE plus light ice.,"{""items"": [{""name"": ""Hot Chocolate"", ""size"": ""Venti"", ""quantity"": 5, ""modifiers"": [""Cold Foam"", ""No Ice"", ""Light Ice""]}], ""total_price"": 31.25}"
347,I'd like to order three tall earl grey teas include Almond Milk. wait cancel that Almond Milk... vanilla actually syrup. Also a um venti frappe (coffee).,"{""items"": [{""name"": ""Earl Grey Tea"", ""size"": ""Tall"", ""quantity"": 3, ""modifiers"": [""Vanilla Syrup""]}, {""name"": ""Frappe (Coffee)"", ""size"": ""Venti"", ""quantity"": 1, ""modifiers"": []}], ""total_price"": 17.0}"
348,"Lemme get one Bagel plus a few venti Drip Coffees, Almond Milk... actually nevermind Almond Milk wait no whip, plus couple of grande drip coffees, and also double trenta chai lattes.","{""items"": [{""name"": ""Bagel"", ""size"": null, ""quantity"": 1, ""modifiers"": []}, {""name"": ""Drip Coffee"", ""size"": ""Venti"", ""quantity"": 3, ""modifiers"": [""No Whip""]}, {""name"": ""Drip Coffee"", ""size"": ""Grande"", ""quantity"": 2, ""modifiers"": []}, {""name"": ""Chai Latte"", ""size"": ""Trenta"", ""quantity"": 2, ""modifiers"": []}], ""total_price"": 31.5}"
349,"I'll take four SHORT caramel macchiatos... bump that to triple. Then give me double short frappe (mocha)s plus a butter croissant - bump that to couple of. Next, I need two grande hot chocolates with Classic Syrup - remove that Classic Syrup wait oat milk.","{""items"": [{""name"": ""Caramel Macchiato"", ""size"": ""Short"", ""quantity"": 3, ""modifiers"": []}, {""name"": ""Frappe (Mocha)"", ""size"": ""Short"", ""quantity"": 2, ""modifiers"": []}, {""name"": ""Butter Croissant"", ""size"": null, ""quantity"": 2, ""modifiers"": []}, {""name"": ""Hot Chocolate"", ""size"": ""Grande"", ""quantity"": 2, ""modifiers"": [""Oat Milk""]}], ""total_price"": 42.35}"
350,I'm feeling like three tall drip like coffees. Also one short americano add Oat Milk and triple grande uh mochas.,"{""items"": [{""name"": ""Drip Coffee"", ""size"": ""Tall"", ""quantity"": 3, ""modifiers"": []}, {""name"": ""Americano"", ""size"": ""Short"", ""quantity"": 1, ""modifiers"": [""Oat Milk""]}, {""name"": ""Mocha"", ""size"": ""Grande"", ""quantity"": 3, ""modifiers"": []}], ""total_price"": 27.8}"
351,"I'd like to order couple of venti Strawberry Smoothies include COLD FOAM... wait cancel that COLD FOAM. Skim Milk plus hazelnut syrup plus three actually Grande drip coffee add peppermint syrup. Oh, and add five short cold brews with sugar free vanilla. Then give me four bagel wait no, make it single.","{""items"": [{""name"": ""Strawberry Smoothie"", ""size"": ""Venti"", ""quantity"": 2, ""modifiers"": [""Skim Milk"", ""Hazelnut Syrup""]}, {""name"": ""Drip Coffee"", ""size"": ""Grande"", ""quantity"": 3, ""modifiers"": [""Peppermint Syrup""]}, {""name"": ""Cold Brew"", ""size"": ""Short"", ""quantity"": 5, ""modifiers"": [""Sugar Free Vanilla""]}, {""name"": ""Bagel"", ""size"": null, ""quantity"": 1, ""modifiers"": []}], ""total_price"": 49.25}"
352,"Hit me with a venti Strawberry Smoothie actually include extra hot, coupled with four grande mocha with whip cream and coconut milk plus SUGAR FREE VANILLA - actually make that double.","{""items"": [{""name"": ""Strawberry Smoothie"", ""size"": ""Venti"", ""quantity"": 1, ""modifiers"": [""Extra Hot""]}, {""name"": ""Mocha"", ""size"": ""Grande"", ""quantity"": 2, ""modifiers"": [""Whip Cream"", ""Coconut Milk"", ""Sugar Free Vanilla""]}], ""total_price"": 21.4}"
